date,city,temperature,humidity,condition
2025-08-23,Dallas,-0.1,53,Clear
2025-08-24,Dallas,37.7,94,Fog
2025-08-25,Dallas,32.8,55,Clouds
2025-08-26,Dallas,18.9,46,Thunderstorm
2025-08-27,Dallas,-6.9,41,Rain
2025-08-28,Dallas,17.7,55,Clear
2025-08-29,Dallas,21.4,52,Clouds
2025-08-30,Dallas,14.6,62,Fog
2025-08-31,Dallas,17.4,63,Snow
2025-09-01,Dallas,4.9,29,Rain
2025-09-02,Dallas,-9.5,80,Snow
2025-09-03,Dallas,10.5,57,Clouds
2025-09-04,Dallas,35.4,56,Rain
2025-09-05,Dallas,36.1,25,Thunderstorm
2025-09-06,Dallas,29.6,70,Rain
2025-09-07,Dallas,11.8,79,Thunderstorm
2025-09-08,Dallas,36.7,28,Clear
2025-09-09,Dallas,27.4,51,Snow
2025-09-10,Dallas,2.6,38,Drizzle
2025-09-11,Dallas,7.8,81,Fog
2025-09-12,Dallas,37.4,20,Thunderstorm
2025-09-13,Dallas,7.2,54,Drizzle
2025-09-14,Dallas,30.9,83,Fog
2025-09-15,Dallas,29.5,68,Clear
2025-09-16,Dallas,24.0,48,Drizzle
2025-09-17,Dallas,3.1,37,Drizzle
2025-09-18,Dallas,24.9,54,Fog
2025-09-19,Dallas,-3.5,65,Clear
2025-09-20,Dallas,-8.4,55,Thunderstorm
2025-09-21,Dallas,29.9,34,Clouds
2025-09-22,Dallas,1.7,65,Drizzle
2025-09-23,Dallas,-1.5,79,Clouds
2025-09-24,Dallas,-5.5,61,Clear
2025-09-25,Dallas,-3.6,34,Thunderstorm
2025-09-26,Dallas,-3.3,34,Rain
2025-09-27,Dallas,-2.5,38,Drizzle
2025-09-28,Dallas,-5.4,96,Rain
2025-09-29,Dallas,10.0,37,Rain
2025-09-30,Dallas,15.5,23,Thunderstorm
2025-10-01,Dallas,13.0,66,Fog
2025-10-02,Dallas,33.6,48,Rain
2025-10-03,Dallas,27.5,43,Snow
2025-10-04,Dallas,24.1,95,Drizzle
2025-10-05,Dallas,-4.5,47,Snow
2025-10-06,Dallas,13.6,80,Snow
2025-10-07,Dallas,-2.7,80,Drizzle
2025-10-08,Dallas,22.4,81,Snow
2025-10-09,Dallas,31.3,90,Clouds
2025-10-10,Dallas,-8.7,78,Drizzle
2025-10-11,Dallas,4.9,69,Clear
2025-10-12,Dallas,24.7,34,Fog
2025-10-13,Dallas,-7.8,44,Rain
2025-10-14,Dallas,1.0,50,Rain
2025-10-15,Dallas,11.0,29,Snow
2025-10-16,Dallas,20.5,54,Drizzle
2025-10-17,Dallas,12.6,89,Clouds
2025-10-18,Dallas,26.6,80,Drizzle
2025-10-19,Dallas,38.8,72,Thunderstorm
2025-10-20,Dallas,-1.8,74,Clouds
2025-10-21,Dallas,33.4,62,Drizzle
2025-10-22,Dallas,14.4,76,Thunderstorm
2025-10-23,Dallas,31.6,62,Drizzle
2025-10-24,Dallas,28.4,78,Clouds
2025-10-25,Dallas,5.0,92,Snow
2025-10-26,Dallas,4.0,84,Clouds
2025-10-27,Dallas,13.2,83,Drizzle
2025-10-28,Dallas,40.0,65,Thunderstorm
2025-10-29,Dallas,18.5,73,Drizzle
2025-10-30,Dallas,26.2,89,Rain
2025-10-31,Dallas,-3.6,42,Rain
2025-11-01,Dallas,20.3,59,Clear
2025-11-02,Dallas,-4.8,80,Clouds
2025-11-03,Dallas,-9.2,76,Fog
2025-11-04,Dallas,-4.3,63,Rain
2025-11-05,Dallas,3.5,79,Thunderstorm
2025-11-06,Dallas,-7.6,42,Thunderstorm
2025-11-07,Dallas,25.9,54,Thunderstorm
2025-11-08,Dallas,24.2,77,Drizzle
2025-11-09,Dallas,35.0,81,Drizzle
2025-11-10,Dallas,22.7,55,Drizzle
2025-11-11,Dallas,11.3,96,Thunderstorm
2025-11-12,Dallas,-3.2,42,Drizzle
2025-11-13,Dallas,27.2,92,Clouds
2025-11-14,Dallas,9.5,27,Clouds
2025-11-15,Dallas,38.9,71,Fog
2025-11-16,Dallas,-7.0,79,Drizzle
2025-11-17,Dallas,-9.9,44,Clouds
2025-11-18,Dallas,-4.1,76,Fog
2025-11-19,Dallas,19.2,86,Clear
2025-11-20,Dallas,15.9,83,Thunderstorm
2025-11-21,Dallas,0.1,95,Rain
2025-11-22,Dallas,-2.0,85,Rain
2025-11-23,Dallas,-4.4,30,Rain
2025-11-24,Dallas,20.5,86,Rain
2025-11-25,Dallas,5.4,33,Rain
2025-11-26,Dallas,35.5,37,Thunderstorm
2025-11-27,Dallas,26.4,64,Snow
2025-11-28,Dallas,31.3,90,Rain
2025-11-29,Dallas,28.4,71,Drizzle
2025-11-30,Dallas,21.7,62,Thunderstorm
2025-12-01,Dallas,4.3,62,Clouds
2025-12-02,Dallas,36.3,57,Thunderstorm
2025-12-03,Dallas,18.7,72,Clouds
2025-12-04,Dallas,0.6,84,Fog
2025-12-05,Dallas,34.8,62,Rain
2025-12-06,Dallas,-7.5,81,Thunderstorm
2025-12-07,Dallas,15.9,37,Fog
2025-12-08,Dallas,-7.7,49,Thunderstorm
2025-12-09,Dallas,13.0,61,Drizzle
2025-12-10,Dallas,22.0,74,Drizzle
2025-12-11,Dallas,-9.4,83,Rain
2025-12-12,Dallas,-6.0,21,Clouds
2025-12-13,Dallas,15.1,41,Clear
2025-12-14,Dallas,-9.2,45,Clear
2025-12-15,Dallas,-9.0,22,Rain
2025-12-16,Dallas,4.7,37,Thunderstorm
2025-12-17,Dallas,30.3,24,Thunderstorm
2025-12-18,Dallas,20.4,33,Fog
2025-12-19,Dallas,15.7,33,Fog
2025-12-20,Dallas,-5.1,88,Thunderstorm
2025-12-21,Dallas,7.8,38,Drizzle
2025-12-22,Dallas,7.9,97,Rain
2025-12-23,Dallas,28.6,72,Rain
2025-12-24,Dallas,1.7,97,Rain
2025-12-25,Dallas,15.1,100,Drizzle
2025-12-26,Dallas,35.2,93,Drizzle
2025-12-27,Dallas,37.4,54,Fog
2025-12-28,Dallas,40.0,77,Fog
2025-12-29,Dallas,0.8,66,Thunderstorm
2025-12-30,Dallas,6.9,73,Clouds
2025-12-31,Dallas,-2.1,57,Rain
2020-01-01,San Jose,8.7,97,Snow
2020-01-02,San Jose,15.3,43,Clear
2020-01-03,San Jose,0.1,69,Drizzle
2020-01-04,San Jose,3.7,43,Drizzle
2020-01-05,San Jose,13.6,61,Fog
2020-01-06,San Jose,2.0,96,Thunderstorm
2020-01-07,San Jose,29.4,42,Drizzle
2020-01-08,San Jose,29.0,61,Fog
2020-01-09,San Jose,-10.0,28,Thunderstorm
2020-01-10,San Jose,0.1,31,Clouds
2020-01-11,San Jose,16.3,80,Clouds
2020-01-12,San Jose,20.3,35,Thunderstorm
2020-01-13,San Jose,-3.4,32,Rain
2020-01-14,San Jose,23.0,54,Fog
2020-01-15,San Jose,33.8,84,Clouds
2020-01-16,San Jose,3.4,100,Clear
2020-01-17,San Jose,11.3,43,Snow
2020-01-18,San Jose,7.8,60,Fog
2020-01-19,San Jose,9.3,51,Clouds
2020-01-20,San Jose,22.0,56,Thunderstorm
2020-01-21,San Jose,23.0,72,Rain
2020-01-22,San Jose,18.5,73,Thunderstorm
2020-01-23,San Jose,-0.8,24,Fog
2020-01-24,San Jose,29.0,49,Rain
2020-01-25,San Jose,31.9,56,Drizzle
2020-01-26,San Jose,25.6,31,Fog
2020-01-27,San Jose,4.0,85,Snow
2020-01-28,San Jose,-3.1,68,Clear
2020-01-29,San Jose,-5.5,65,Clear
2020-01-30,San Jose,9.0,79,Fog
2020-01-31,San Jose,27.0,49,Drizzle
2020-02-01,San Jose,-3.9,72,Fog
2020-02-02,San Jose,-6.5,74,Rain
2020-02-03,San Jose,36.3,91,Snow
2020-02-04,San Jose,38.7,59,Clear
2020-02-05,San Jose,28.7,54,Fog
2020-02-06,San Jose,5.6,77,Snow
2020-02-07,San Jose,37.0,89,Clear
2020-02-08,San Jose,-8.8,89,Rain
2020-02-09,San Jose,-5.7,89,Drizzle
2020-02-10,San Jose,13.6,70,Clouds
2020-02-11,San Jose,30.5,95,Drizzle
2020-02-12,San Jose,18.1,59,Clear
2020-02-13,San Jose,-6.0,64,Thunderstorm
2020-02-14,San Jose,15.5,44,Fog
2020-02-15,San Jose,3.3,33,Drizzle
2020-02-16,San Jose,3.1,36,Rain
2020-02-17,San Jose,17.4,70,Snow
2020-02-18,San Jose,7.8,81,Drizzle
2020-02-19,San Jose,16.0,24,Snow
2020-02-20,San Jose,-7.4,25,Fog
2020-02-21,San Jose,17.6,33,Drizzle
2020-02-22,San Jose,27.9,70,Drizzle
2020-02-23,San Jose,28.5,70,Clouds
2020-02-24,San Jose,11.8,65,Thunderstorm
2020-02-25,San Jose,-7.1,34,Clear
2020-02-26,San Jose,37.8,22,Clouds
2020-02-27,San Jose,-6.9,38,Drizzle
2020-02-28,San Jose,-0.4,79,Clear
2020-02-29,San Jose,2.2,36,Drizzle
2020-03-01,San Jose,5.5,24,Drizzle
2020-03-02,San Jose,31.6,32,Snow
2020-03-03,San Jose,18.9,89,Rain
2020-03-04,San Jose,5.6,71,Fog
2020-03-05,San Jose,11.2,65,Clear
2020-03-06,San Jose,16.9,61,Drizzle
2020-03-07,San Jose,27.6,29,Clouds
2020-03-08,San Jose,38.4,72,Drizzle
2020-03-09,San Jose,1.1,95,Drizzle
2020-03-10,San Jose,33.9,52,Snow
2020-03-11,San Jose,8.6,78,Drizzle
2020-03-12,San Jose,14.1,83,Drizzle
2020-03-13,San Jose,0.8,69,Thunderstorm
2020-03-14,San Jose,27.1,89,Drizzle
2020-03-15,San Jose,-4.7,40,Clouds
2020-03-16,San Jose,-2.8,53,Drizzle
2020-03-17,San Jose,24.4,33,Clouds
2020-03-18,San Jose,31.8,76,Thunderstorm
2020-03-19,San Jose,-3.9,21,Thunderstorm
2020-03-20,San Jose,35.4,74,Rain
2020-03-21,San Jose,7.9,88,Drizzle
2020-03-22,San Jose,-5.1,96,Clouds
2020-03-23,San Jose,16.8,23,Thunderstorm
2020-03-24,San Jose,-8.0,62,Fog
2020-03-25,San Jose,-2.2,97,Snow
2020-03-26,San Jose,26.0,91,Clouds
2020-03-27,San Jose,25.6,69,Clear
2020-03-28,San Jose,24.7,41,Clear
2020-03-29,San Jose,4.9,97,Rain
2020-03-30,San Jose,3.1,70,Clouds
2020-03-31,San Jose,30.3,84,Snow
2020-04-01,San Jose,8.6,79,Snow
2020-04-02,San Jose,7.8,29,Clouds
2020-04-03,San Jose,-8.1,54,Snow
2020-04-04,San Jose,30.1,96,Clouds
2020-04-05,San Jose,-3.5,48,Drizzle
2020-04-06,San Jose,1.9,83,Thunderstorm
2020-04-07,San Jose,-9.4,34,Fog
2020-04-08,San Jose,9.4,20,Clear
2020-04-09,San Jose,17.2,100,Thunderstorm
2020-04-10,San Jose,14.8,89,Snow
2020-04-11,San Jose,28.8,91,Rain
2020-04-12,San Jose,10.4,56,Drizzle
2020-04-13,San Jose,36.1,21,Rain
2020-04-14,San Jose,4.2,41,Snow
2020-04-15,San Jose,22.7,45,Thunderstorm
2020-04-16,San Jose,30.8,69,Drizzle
2020-04-17,San Jose,3.9,32,Drizzle
2020-04-18,San Jose,35.0,83,Rain
2020-04-19,San Jose,-0.4,41,Rain
2020-04-20,San Jose,39.4,62,Clear
2020-04-21,San Jose,7.4,71,Clouds
2020-04-22,San Jose,23.2,87,Thunderstorm
2020-04-23,San Jose,15.7,28,Clouds
2020-04-24,San Jose,-6.7,46,Fog
2020-04-25,San Jose,17.3,37,Thunderstorm
2020-04-26,San Jose,0.2,55,Drizzle
2020-04-27,San Jose,-5.8,53,Snow
2020-04-28,San Jose,38.1,37,Fog
2020-04-29,San Jose,-8.5,68,Drizzle
2020-04-30,San Jose,1.2,42,Rain
2020-05-01,San Jose,13.0,71,Clear
2020-05-02,San Jose,18.5,78,Thunderstorm
2020-05-03,San Jose,25.9,66,Clear
2020-05-04,San Jose,11.3,58,Fog
2020-05-05,San Jose,-3.0,82,Thunderstorm
2020-05-06,San Jose,30.6,89,Thunderstorm
2020-05-07,San Jose,20.4,38,Thunderstorm
2020-05-08,San Jose,-5.2,74,Fog
2020-05-09,San Jose,39.8,93,Clear
2020-05-10,San Jose,39.1,23,Fog
2020-05-11,San Jose,4.3,22,Snow
2020-05-12,San Jose,-2.0,97,Drizzle
2020-05-13,San Jose,22.2,70,Clear
2020-05-14,San Jose,33.1,90,Drizzle
2020-05-15,San Jose,14.6,100,Fog
2020-05-16,San Jose,30.2,25,Thunderstorm
2020-05-17,San Jose,3.6,100,Clear
2020-05-18,San Jose,28.8,44,Fog
2020-05-19,San Jose,35.0,74,Rain
2020-05-20,San Jose,8.7,61,Thunderstorm
2020-05-21,San Jose,25.9,100,Drizzle
2020-05-22,San Jose,31.5,33,Drizzle
2020-05-23,San Jose,-4.5,54,Rain
2020-05-24,San Jose,21.1,72,Clouds
2020-05-25,San Jose,-8.7,65,Fog
2020-05-26,San Jose,10.1,95,Fog
2020-05-27,San Jose,-8.6,61,Snow
2020-05-28,San Jose,2.9,98,Clear
2020-05-29,San Jose,2.2,72,Snow
2020-05-30,San Jose,24.2,56,Thunderstorm
2020-05-31,San Jose,29.1,27,Clear
2020-06-01,San Jose,7.7,30,Clouds
2020-06-02,San Jose,31.5,47,Rain
2020-06-03,San Jose,-0.7,36,Snow
2020-06-04,San Jose,14.4,75,Thunderstorm
2020-06-05,San Jose,17.1,42,Drizzle
2020-06-06,San Jose,13.2,59,Snow
2020-06-07,San Jose,4.5,52,Rain
2020-06-08,San Jose,26.0,27,Clear
2020-06-09,San Jose,21.9,55,Clouds
2020-06-10,San Jose,17.1,51,Rain
2020-06-11,San Jose,-6.1,69,Thunderstorm
2020-06-12,San Jose,-0.2,88,Snow
2020-06-13,San Jose,21.7,99,Rain
2020-06-14,San Jose,26.6,29,Drizzle
2020-06-15,San Jose,26.0,29,Snow
2020-06-16,San Jose,14.2,70,Rain
2020-06-17,San Jose,19.8,48,Clouds
2020-06-18,San Jose,28.2,61,Clouds
2020-06-19,San Jose,29.0,87,Fog
2020-06-20,San Jose,14.3,78,Rain
2020-06-21,San Jose,25.4,39,Drizzle
2020-06-22,San Jose,9.0,73,Fog
2020-06-23,San Jose,2.3,52,Snow
2020-06-24,San Jose,7.3,81,Drizzle
2020-06-25,San Jose,-3.9,92,Rain
2020-06-26,San Jose,20.7,63,Thunderstorm
2020-06-27,San Jose,-6.9,78,Drizzle
2020-06-28,San Jose,1.0,42,Clouds
2020-06-29,San Jose,21.6,50,Clouds
2020-06-30,San Jose,-8.7,66,Clear
2020-07-01,San Jose,22.3,72,Thunderstorm
2020-07-02,San Jose,3.3,84,Clouds
2020-07-03,San Jose,23.1,38,Snow
2020-07-04,San Jose,1.9,25,Clouds
2020-07-05,San Jose,-4.1,45,Thunderstorm
2020-07-06,San Jose,2.0,83,Clear
2020-07-07,San Jose,24.3,70,Rain
2020-07-08,San Jose,-8.5,47,Clouds
2020-07-09,San Jose,28.9,92,Fog
2020-07-10,San Jose,39.2,33,Drizzle
2020-07-11,San Jose,27.8,67,Snow
2020-07-12,San Jose,1.4,55,Drizzle
2020-07-13,San Jose,39.5,56,Drizzle
2020-07-14,San Jose,17.6,60,Thunderstorm
2020-07-15,San Jose,3.0,77,Rain
2020-07-16,San Jose,10.3,79,Drizzle
2020-07-17,San Jose,-3.3,27,Snow
2020-07-18,San Jose,6.0,55,Rain
2020-07-19,San Jose,-2.1,87,Clear
2020-07-20,San Jose,33.5,22,Snow
2020-07-21,San Jose,4.0,68,Fog
2020-07-22,San Jose,10.3,61,Clear
2020-07-23,San Jose,5.5,57,Drizzle
2020-07-24,San Jose,32.3,69,Drizzle
2020-07-25,San Jose,-1.1,32,Clouds
2020-07-26,San Jose,38.7,52,Clouds
2020-07-27,San Jose,-6.1,44,Clear
2020-07-28,San Jose,-1.9,25,Fog
2020-07-29,San Jose,8.2,82,Fog
2020-07-30,San Jose,20.9,85,Thunderstorm
2020-07-31,San Jose,15.9,83,Rain
2020-08-01,San Jose,37.0,88,Snow
2020-08-02,San Jose,-6.8,29,Drizzle
2020-08-03,San Jose,26.9,60,Drizzle
2020-08-04,San Jose,9.5,24,Clouds
2020-08-05,San Jose,22.7,30,Rain
2020-08-06,San Jose,20.1,80,Fog
2020-08-07,San Jose,-3.7,85,Rain
2020-08-08,San Jose,-9.9,98,Clear
2020-08-09,San Jose,39.7,57,Fog
2020-08-10,San Jose,9.0,100,Rain
2020-08-11,San Jose,-0.5,33,Drizzle
2020-08-12,San Jose,39.2,93,Clouds
2020-08-13,San Jose,19.8,90,Rain
2020-08-14,San Jose,12.5,49,Thunderstorm
2020-08-15,San Jose,5.1,40,Clear
2020-08-16,San Jose,30.4,89,Snow
2020-08-17,San Jose,21.2,45,Clouds
2020-08-18,San Jose,37.8,50,Drizzle
2020-08-19,San Jose,18.7,20,Clouds
2020-08-20,San Jose,24.9,61,Clouds
2020-08-21,San Jose,9.2,93,Rain
2020-08-22,San Jose,32.0,73,Drizzle
2020-08-23,San Jose,9.2,74,Clear
2020-08-24,San Jose,27.6,33,Drizzle
2020-08-25,San Jose,33.3,89,Snow
2020-08-26,San Jose,-5.5,48,Rain
2020-08-27,San Jose,-6.7,52,Clear
2020-08-28,San Jose,-1.8,30,Snow
2020-08-29,San Jose,0.1,94,Drizzle
2020-08-30,San Jose,9.1,91,Snow
2020-08-31,San Jose,34.4,85,Rain
2020-09-01,San Jose,10.7,64,Fog
2020-09-02,San Jose,8.1,88,Clouds
2020-09-03,San Jose,20.2,62,Fog
2020-09-04,San Jose,12.3,30,Rain
2020-09-05,San Jose,-9.2,60,Clouds
2020-09-06,San Jose,30.7,24,Clouds
2020-09-07,San Jose,6.7,61,Thunderstorm
2020-09-08,San Jose,34.6,89,Snow
2020-09-09,San Jose,14.6,90,Drizzle
2020-09-10,San Jose,36.5,87,Clouds
2020-09-11,San Jose,17.5,58,Thunderstorm
2020-09-12,San Jose,28.0,79,Clear
2020-09-13,San Jose,5.3,78,Thunderstorm
2020-09-14,San Jose,28.3,58,Snow
2020-09-15,San Jose,16.9,29,Rain
2020-09-16,San Jose,-4.9,23,Thunderstorm
2020-09-17,San Jose,4.9,100,Snow
2020-09-18,San Jose,-6.8,43,Thunderstorm
2020-09-19,San Jose,38.8,60,Drizzle
2020-09-20,San Jose,33.6,85,Snow
2020-09-21,San Jose,2.6,89,Clouds
2020-09-22,San Jose,6.0,87,Clear
2020-09-23,San Jose,37.9,47,Snow
2020-09-24,San Jose,26.1,48,Thunderstorm
2020-09-25,San Jose,-9.2,97,Rain
2020-09-26,San Jose,7.0,69,Clear
2020-09-27,San Jose,38.5,72,Fog
2020-09-28,San Jose,6.8,97,Snow
2020-09-29,San Jose,-7.1,29,Fog
2020-09-30,San Jose,38.3,31,Snow
2020-10-01,San Jose,-6.1,88,Snow
2020-10-02,San Jose,23.9,59,Drizzle
2020-10-03,San Jose,11.2,71,Fog
2020-10-04,San Jose,4.9,20,Fog
2020-10-05,San Jose,-0.0,20,Clouds
2020-10-06,San Jose,23.7,56,Snow
2020-10-07,San Jose,30.6,58,Drizzle
2020-10-08,San Jose,33.9,29,Snow
2020-10-09,San Jose,6.1,97,Snow
2020-10-10,San Jose,25.9,89,Clouds
2020-10-11,San Jose,2.4,90,Rain
2020-10-12,San Jose,17.3,58,Thunderstorm
2020-10-13,San Jose,37.8,69,Clear
2020-10-14,San Jose,39.0,64,Thunderstorm
2020-10-15,San Jose,-1.3,79,Fog
2020-10-16,San Jose,4.4,54,Clear
2020-10-17,San Jose,-9.3,95,Clear
2020-10-18,San Jose,-4.6,58,Snow
2020-10-19,San Jose,-6.4,45,Clear
2020-10-20,San Jose,13.4,67,Fog
2020-10-21,San Jose,24.6,85,Clouds
2020-10-22,San Jose,18.3,61,Rain
2020-10-23,San Jose,-4.4,40,Fog
2020-10-24,San Jose,2.2,64,Drizzle
2020-10-25,San Jose,-7.1,77,Fog
2020-10-26,San Jose,5.9,67,Fog
2020-10-27,San Jose,39.9,67,Fog
2020-10-28,San Jose,25.0,25,Rain
2020-10-29,San Jose,10.4,74,Rain
2020-10-30,San Jose,22.2,26,Clouds
2020-10-31,San Jose,14.1,59,Clouds
2020-11-01,San Jose,18.5,59,Thunderstorm
2020-11-02,San Jose,-7.7,67,Clear
2020-11-03,San Jose,8.0,51,Thunderstorm
2020-11-04,San Jose,16.8,55,Snow
2020-11-05,San Jose,9.3,30,Drizzle
2020-11-06,San Jose,3.5,30,Drizzle
2020-11-07,San Jose,21.7,36,Drizzle
2020-11-08,San Jose,8.7,72,Thunderstorm
2020-11-09,San Jose,3.5,22,Fog
2020-11-10,San Jose,30.8,98,Clouds
2020-11-11,San Jose,30.9,97,Fog
2020-11-12,San Jose,-4.4,57,Clouds
2020-11-13,San Jose,26.2,86,Drizzle
2020-11-14,San Jose,4.1,31,Thunderstorm
2020-11-15,San Jose,14.9,62,Drizzle
2020-11-16,San Jose,14.3,61,Clouds
2020-11-17,San Jose,22.5,94,Rain
2020-11-18,San Jose,17.5,74,Rain
2020-11-19,San Jose,-6.6,47,Snow
2020-11-20,San Jose,-0.5,65,Fog
2020-11-21,San Jose,20.9,72,Snow
2020-11-22,San Jose,37.3,71,Snow
2020-11-23,San Jose,24.1,81,Drizzle
2020-11-24,San Jose,18.7,71,Rain
2020-11-25,San Jose,27.4,83,Rain
2020-11-26,San Jose,33.5,31,Thunderstorm
2020-11-27,San Jose,10.2,77,Snow
2020-11-28,San Jose,15.2,85,Clear
2020-11-29,San Jose,37.1,78,Clear
2020-11-30,San Jose,31.8,39,Rain
2020-12-01,San Jose,17.6,46,Clear
2020-12-02,San Jose,4.4,62,Clouds
2020-12-03,San Jose,-4.2,91,Rain
2020-12-04,San Jose,-7.4,51,Clear
2020-12-05,San Jose,26.7,71,Thunderstorm
2020-12-06,San Jose,14.5,83,Drizzle
2020-12-07,San Jose,-6.3,51,Drizzle
2020-12-08,San Jose,31.3,60,Clouds
2020-12-09,San Jose,25.8,71,Rain
2020-12-10,San Jose,1.8,58,Drizzle
2020-12-11,San Jose,-1.6,36,Thunderstorm
2020-12-12,San Jose,1.6,83,Clear
2020-12-13,San Jose,36.1,46,Fog
2020-12-14,San Jose,-4.1,100,Fog
2020-12-15,San Jose,29.0,31,Rain
2020-12-16,San Jose,-4.4,48,Rain
2020-12-17,San Jose,17.2,42,Drizzle
2020-12-18,San Jose,6.8,60,Thunderstorm
2020-12-19,San Jose,20.4,22,Snow
2020-12-20,San Jose,25.4,55,Clear
2020-12-21,San Jose,36.6,78,Snow
2020-12-22,San Jose,22.5,60,Thunderstorm
2020-12-23,San Jose,-8.6,34,Fog
2020-12-24,San Jose,-6.2,82,Drizzle
2020-12-25,San Jose,36.6,82,Snow
2020-12-26,San Jose,26.0,30,Clear
2020-12-27,San Jose,22.2,43,Fog
2020-12-28,San Jose,29.6,87,Clear
2020-12-29,San Jose,0.8,26,Clouds
2020-12-30,San Jose,21.8,41,Snow
2020-12-31,San Jose,39.5,94,Snow
2021-01-01,San Jose,8.1,49,Snow
2021-01-02,San Jose,15.9,96,Fog
2021-01-03,San Jose,2.9,48,Snow
2021-01-04,San Jose,17.2,84,Drizzle
2021-01-05,San Jose,-2.6,69,Fog
2021-01-06,San Jose,-1.9,57,Clouds
2021-01-07,San Jose,7.0,69,Snow
2021-01-08,San Jose,38.8,37,Snow
2021-01-09,San Jose,-9.8,51,Thunderstorm
2021-01-10,San Jose,3.2,45,Fog
2021-01-11,San Jose,2.0,39,Drizzle
2021-01-12,San Jose,8.8,36,Drizzle
2021-01-13,San Jose,3.1,86,Snow
2021-01-14,San Jose,38.2,43,Clouds
2021-01-15,San Jose,26.6,89,Drizzle
2021-01-16,San Jose,-9.6,92,Rain
2021-01-17,San Jose,19.5,94,Thunderstorm
2021-01-18,San Jose,32.8,51,Rain
2021-01-19,San Jose,30.0,56,Rain
2021-01-20,San Jose,-5.9,37,Drizzle
2021-01-21,San Jose,13.3,51,Clear
2021-01-22,San Jose,30.0,60,Clear
2021-01-23,San Jose,32.8,44,Rain
2021-01-24,San Jose,24.6,24,Clouds
2021-01-25,San Jose,-4.0,68,Snow
2021-01-26,San Jose,8.1,23,Clear
2021-01-27,San Jose,35.3,80,Drizzle
2021-01-28,San Jose,6.0,47,Clouds
2021-01-29,San Jose,20.9,28,Drizzle
2021-01-30,San Jose,27.1,94,Clouds
2021-01-31,San Jose,-6.2,92,Thunderstorm
2021-02-01,San Jose,31.4,36,Rain
2021-02-02,San Jose,34.5,73,Snow
2021-02-03,San Jose,31.1,65,Thunderstorm
2021-02-04,San Jose,32.8,62,Drizzle
2021-02-05,San Jose,29.1,66,Drizzle
2021-02-06,San Jose,34.0,92,Clear
2021-02-07,San Jose,25.8,62,Clouds
2021-02-08,San Jose,19.2,30,Clouds
2021-02-09,San Jose,23.3,37,Clear
2021-02-10,San Jose,-6.6,43,Clouds
2021-02-11,San Jose,16.2,91,Clear
2021-02-12,San Jose,31.7,41,Drizzle
2021-02-13,San Jose,21.4,92,Clear
2021-02-14,San Jose,38.2,71,Drizzle
2021-02-15,San Jose,17.5,95,Snow
2021-02-16,San Jose,29.0,99,Rain
2021-02-17,San Jose,15.0,21,Drizzle
2021-02-18,San Jose,28.0,26,Drizzle
2021-02-19,San Jose,11.2,97,Clouds
2021-02-20,San Jose,3.2,21,Rain
2021-02-21,San Jose,26.4,99,Clear
2021-02-22,San Jose,-2.8,65,Clear
2021-02-23,San Jose,25.0,68,Fog
2021-02-24,San Jose,4.3,75,Fog
2021-02-25,San Jose,8.0,99,Fog
2021-02-26,San Jose,-5.1,73,Fog
2021-02-27,San Jose,17.7,29,Clear
2021-02-28,San Jose,31.6,29,Clouds
2021-03-01,San Jose,30.3,59,Clouds
2021-03-02,San Jose,21.7,24,Thunderstorm
2021-03-03,San Jose,39.5,51,Snow
2021-03-04,San Jose,15.7,29,Snow
2021-03-05,San Jose,-6.4,55,Drizzle
2021-03-06,San Jose,38.9,28,Fog
2021-03-07,San Jose,32.5,37,Clear
2021-03-08,San Jose,20.7,22,Rain
2021-03-09,San Jose,-8.5,71,Snow
2021-03-10,San Jose,15.5,88,Snow
2021-03-11,San Jose,28.2,65,Clouds
2021-03-12,San Jose,-6.3,51,Rain
2021-03-13,San Jose,25.1,65,Clear
2021-03-14,San Jose,21.7,55,Fog
2021-03-15,San Jose,23.7,78,Clear
2021-03-16,San Jose,32.0,32,Clouds
2021-03-17,San Jose,37.2,82,Drizzle
2021-03-18,San Jose,15.6,52,Snow
2021-03-19,San Jose,38.4,43,Thunderstorm
2021-03-20,San Jose,37.2,60,Rain
2021-03-21,San Jose,3.6,86,Fog
2021-03-22,San Jose,-4.5,25,Rain
2021-03-23,San Jose,33.5,62,Thunderstorm
2021-03-24,San Jose,27.4,57,Drizzle
2021-03-25,San Jose,15.4,25,Snow
2021-03-26,San Jose,16.8,67,Clouds
2021-03-27,San Jose,33.2,47,Clear
2021-03-28,San Jose,2.8,87,Fog
2021-03-29,San Jose,28.4,84,Drizzle
2021-03-30,San Jose,24.1,71,Clear
2021-03-31,San Jose,3.7,43,Rain
2021-04-01,San Jose,6.1,39,Thunderstorm
2021-04-02,San Jose,27.5,44,Fog
2021-04-03,San Jose,2.0,71,Clouds
2021-04-04,San Jose,27.6,31,Clear
2021-04-05,San Jose,-6.6,31,Clouds
2021-04-06,San Jose,10.2,68,Rain
2021-04-07,San Jose,-1.9,95,Clear
2021-04-08,San Jose,33.9,49,Fog
2021-04-09,San Jose,15.3,94,Clear
2021-04-10,San Jose,20.7,91,Rain
2021-04-11,San Jose,31.0,82,Thunderstorm
2021-04-12,San Jose,27.4,95,Fog
2021-04-13,San Jose,31.5,42,Clouds
2021-04-14,San Jose,16.9,79,Drizzle
