city,date,temperature,humidity,conditions,wind_speed,pressure,feels_like,temp_min,temp_max,wind_direction,wind_gust,visibility,cloud_cover,rain,snow,rain_1h,rain_3h,snow_1h,snow_3h,weather_main,weather_id,weather_icon,uv_index,air_quality_index,air_quality_description,latitude,longitude,heat_index,wind_chill,dew_point,precipitation_probability,weather_comfort_score
Miami,2023-09-15,36.4,76,Stormy,3.8,1026.2,33.4,31.4,41.4,178,7.8,14499,18,3.71,0.0,3.71,11.13,0.0,,Stormy,200,11d,3,3,Poor,25.76162819696069,-80.1848343230487,39.7,,27.6,34.9,73.7
New York,2023-09-15,25,73,Sunny,3.1,1017.2,23,19,31,253,8.1,15566,40,0.0,0.0,0.0,,0.0,,Sunny,800,01d,8,3,Poor,40.70841669247285,-74.00252788749864,25.7,,18.4,77.4,43.5
Phoenix,2023-09-15,45,38,Sunny,6.7,1011.2,44,42,47,145,10.7,6289,19,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Good,33.44089904431346,-112.07887335378344,47.6,,33.1,27.5,44.7
Seattle,2023-09-15,15.8,59,Sunny,3.2,1030.3,12.8,11.8,20.8,292,4.2,16013,49,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,4,Good,47.60510601312215,-122.34054044581217,,,2.9,46.8,54.4
Los Angeles,2023-09-16,23.4,72,Rainy,3.6,1035,22.4,19.4,25.4,354,4.6,14830,97,2.05,0.0,2.05,6.14,0.0,,Rainy,500,10d,2,1,Fair,34.06116488148171,-118.24920199149709,24.4,,9.8,77.5,57.0
Miami,2023-09-16,29.4,62,Sunny,2.5,1028.4,27.4,26.4,31.4,212,6.5,7839,76,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Poor,25.76853418031862,-80.19957840923341,30.1,,18.6,65.9,34.6
New York,2023-09-16,25,71,Sunny,4.1,1029.7,26,20,30,243,4.1,19810,3,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,3,Poor,40.70632085382384,-74.00485594780939,27.1,,19.6,40.6,30.8
Phoenix,2023-09-16,38.7,38,Cloudy,6.2,1005.3,39.7,36.7,42.7,216,6.2,13227,3,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,5,4,Good,33.45726507436123,-112.08385076863983,40.7,,33.3,67.1,77.8
Seattle,2023-09-16,17.8,66,Rainy,5.3,1010.6,16.8,12.8,23.8,260,9.3,8823,3,3.55,0.0,3.55,10.66,0.0,,Rainy,500,10d,1,3,Poor,47.60714387501784,-122.34024131034911,,,7.3,62.3,41.5
Los Angeles,2023-09-17,23.4,62,Rainy,1.1,1023.4,20.4,19.4,25.4,246,1.1,7296,29,1.31,0.0,1.31,3.93,0.0,,Rainy,500,10d,11,5,Good,34.0620471627297,-118.24891867913097,24.2,,18.0,14.3,62.2
Miami,2023-09-17,30.4,84,Sunny,4.3,1032.1,31.4,27.4,33.4,220,5.3,7404,6,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Moderate,25.770729740398213,-80.20152537386491,33.0,,22.4,13.1,84.1
New York,2023-09-17,24.4,61,Sunny,5.3,1012.2,27.4,22.4,27.4,306,9.3,18565,28,0.0,0.0,0.0,,0.0,,Sunny,800,01d,6,3,Moderate,40.71604463898236,-74.00754864311817,28.2,,15.1,33.0,53.9
Phoenix,2023-09-17,45,30,Cloudy,4.1,1018.4,47,43,51,241,6.1,16161,96,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,11,1,Good,33.44802341313833,-112.08330933631451,45.2,,33.1,62.5,64.6
Seattle,2023-09-17,19.8,63,Rainy,3.9,1025.1,22.8,17.8,25.8,160,7.9,7202,75,7.63,0.0,7.63,22.89,0.0,,Rainy,500,10d,4,2,Good,47.61394386114523,-122.3402854110155,,,6.3,23.9,51.9
Los Angeles,2023-09-18,35,71,Rainy,1.9,1035,38,32,39,336,2.9,11218,83,7.19,0.0,7.19,21.58,0.0,,Rainy,500,10d,8,3,Fair,34.05638184891802,-118.25118928165634,35.9,,29.5,41.6,54.0
Miami,2023-09-18,28.4,75,Rainy,3.3,1026.5,29.4,25.4,32.4,102,3.3,15807,89,5.39,0.0,5.39,16.18,0.0,,Rainy,500,10d,7,1,Moderate,25.771473036639193,-80.19942227215735,32.0,,15.3,36.2,90.0
New York,2023-09-18,16.4,67,Sunny,3.9,1028.1,19.4,10.4,21.4,276,4.9,16664,77,0.0,0.0,0.0,,0.0,,Sunny,800,01d,9,3,Good,40.70763615327934,-74.00749089542305,,,5.2,36.1,71.4
Phoenix,2023-09-18,43.7,37,Sunny,6.8,1015.4,45.7,41.7,46.7,53,10.8,14344,33,0.0,0.0,0.0,,0.0,,Sunny,800,01d,1,3,Moderate,33.45456928795629,-112.0699201822018,46.0,,35.1,47.2,30.3
Seattle,2023-09-18,13.9,64,Sunny,5.4,1014.5,14.9,8.9,16.9,126,10.4,11911,1,0.0,0.0,0.0,,0.0,,Sunny,800,01d,11,4,Poor,47.6161247389355,-122.34178265017692,,,6.6,39.3,79.5
Los Angeles,2023-09-19,29.4,65,Rainy,2.4,1030.8,27.4,25.4,32.4,50,3.4,18629,40,3.83,0.0,3.83,11.48,0.0,,Rainy,500,10d,8,1,Poor,34.04385073232152,-118.23815885040676,34.3,,14.8,43.1,31.2
Miami,2023-09-19,40,89,Cloudy,1.3,1035,39,34,44,219,4.3,7024,53,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,3,Poor,25.763130880441707,-80.18335631687165,40.7,,31.3,68.8,58.6
New York,2023-09-19,25,66,Cloudy,3.4,1019.8,26,21,28,202,4.4,13206,35,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,5,Good,40.71548933602859,-74.00392251205213,25.5,,13.8,11.8,71.9
Phoenix,2023-09-19,45,30,Cloudy,6.3,1012.5,44,40,48,124,11.3,15451,31,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,5,Good,33.456190539343275,-112.08374109215478,48.7,,36.7,77.0,32.4
Seattle,2023-09-19,11.9,75,Rainy,5.8,1026.8,10.9,7.9,17.9,299,8.8,18721,33,3.46,0.0,3.46,10.39,0.0,,Rainy,500,10d,11,1,Good,47.61135831903763,-122.33157830246114,,,2.0,74.2,83.0
Los Angeles,2023-09-20,30.4,90,Rainy,2.5,1032.8,27.4,25.4,34.4,347,6.5,8894,11,5.99,0.0,5.99,17.98,0.0,,Rainy,500,10d,11,5,Fair,34.0513255511433,-118.23536670843087,30.9,,18.2,39.7,75.7
Miami,2023-09-20,35.4,75,Stormy,4.9,1023.0,37.4,32.4,41.4,184,6.9,13714,96,4.22,0.0,4.22,12.66,0.0,,Stormy,200,11d,5,1,Poor,25.762617438595612,-80.18739785486338,38.1,,26.0,35.3,67.1
New York,2023-09-20,25,76,Cloudy,5.9,1010.5,26,23,31,311,8.9,13395,4,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,8,4,Moderate,40.70598359260147,-73.9986380500726,26.2,,18.0,76.1,76.5
Phoenix,2023-09-20,41.7,50,Cloudy,4.1,1006.0,38.7,38.7,45.7,34,6.1,19764,30,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,8,1,Fair,33.44025625563634,-112.07530352901347,44.5,,29.0,37.3,94.3
Seattle,2023-09-20,13.9,70,Cloudy,2.8,1030.4,11.9,9.9,17.9,60,4.8,9109,48,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,3,Poor,47.60311417419942,-122.33011228208602,,,7.3,74.3,55.5
Los Angeles,2023-09-21,34.4,72,Stormy,3.2,1025.8,34.4,28.4,38.4,189,3.2,7943,64,3.25,0.0,3.25,9.74,0.0,,Stormy,200,11d,11,4,Poor,34.04382867080647,-118.23620643563989,37.5,,27.9,59.5,41.4
Miami,2023-09-21,34.4,71,Cloudy,1.3,1035,31.4,29.4,38.4,125,5.3,12571,2,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,3,Moderate,25.7643853861335,-80.19257657561911,37.4,,24.7,60.7,89.8
New York,2023-09-21,25,58,Sunny,4.9,1018.0,24,19,30,240,9.9,6537,11,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,1,Moderate,40.71052610417166,-74.00747031854917,28.4,,15.5,24.4,81.7
Phoenix,2023-09-21,45,35,Sunny,5.7,1017.7,42,43,47,157,6.7,5892,60,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Fair,33.45240920896427,-112.08335588076332,46.3,,31.4,28.0,53.9
Seattle,2023-09-21,14.9,57,Rainy,5.4,1030.4,12.9,9.9,17.9,151,9.4,7612,81,2.05,0.0,2.05,6.14,0.0,,Rainy,500,10d,9,1,Poor,47.60993677277546,-122.34136147724797,,,7.7,15.0,89.1
Los Angeles,2023-09-22,23.5,67,Sunny,2.0,1028.3,24.5,21.5,25.5,230,6.0,15354,42,0.0,0.0,0.0,,0.0,,Sunny,800,01d,6,1,Good,34.04550390677768,-118.24180104086477,25.2,,17.8,55.8,34.0
Miami,2023-09-22,37.5,71,Sunny,1.1,1033.6,40.5,31.5,42.5,215,4.1,10020,61,0.0,0.0,0.0,,0.0,,Sunny,800,01d,1,3,Good,25.762634461783417,-80.20077605201439,42.4,,26.9,76.0,34.5
New York,2023-09-22,25,77,Sunny,3.0,1023.1,23,23,30,309,8.0,8410,56,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,2,Poor,40.71127962109691,-73.998986788644,27.2,,14.9,70.7,73.5
Phoenix,2023-09-22,45,40,Cloudy,3.9,1011.6,46,43,50,193,6.9,6174,89,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,2,Moderate,33.446038707479744,-112.07893091272761,45.4,,34.7,51.5,37.7
Seattle,2023-09-22,10.9,57,Cloudy,4.2,1021.1,9.9,4.9,13.9,2,7.2,14379,76,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,5,Fair,47.61278173084683,-122.3309840178329,,,-3.0,10.2,53.5
Los Angeles,2023-09-23,23.5,60,Cloudy,4.0,1034.8,23.5,18.5,25.5,179,5.0,6337,48,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,11,4,Poor,34.05745349655491,-118.25080090052512,26.5,,13.4,13.0,82.9
Miami,2023-09-23,39.5,90,Rainy,2.5,1035,37.5,36.5,41.5,198,3.5,7254,37,5.51,0.0,5.51,16.54,0.0,,Rainy,500,10d,10,5,Poor,25.770409894910117,-80.19251305477432,39.7,,29.2,67.2,43.6
New York,2023-09-23,18.6,72,Cloudy,5.1,1015.5,21.6,15.6,20.6,6,5.1,10879,13,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,5,3,Moderate,40.71635431755042,-74.00640086394594,,,3.8,63.3,31.6
Phoenix,2023-09-23,45,48,Cloudy,5.2,1021.2,44,40,47,312,7.2,9767,35,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,5,5,Poor,33.45731418604156,-112.06458731778758,48.1,,32.6,58.1,87.5
Seattle,2023-09-23,18.0,60,Sunny,6.3,1022.6,16.0,12.0,21.0,277,8.3,12662,61,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,2,Moderate,47.61116871682396,-122.34085621488836,,,4.3,77.7,63.8
Los Angeles,2023-09-24,35,87,Cloudy,2.5,1030.8,38,30,37,251,3.5,6726,98,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,3,3,Good,34.043341813909684,-118.23968004125193,38.9,,22.2,45.1,68.2
Miami,2023-09-24,40,84,Sunny,1.3,1023.5,37,37,46,287,1.3,5850,9,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,3,Moderate,25.754306970288525,-80.18848203702326,41.8,,32.0,73.1,43.1
New York,2023-09-24,14.6,77,Rainy,3.6,1027.3,14.6,11.6,20.6,112,4.6,15850,87,3.34,0.0,3.34,10.02,0.0,,Rainy,500,10d,3,4,Poor,40.712400535141384,-74.01561054977611,,,2.9,55.0,32.6
Phoenix,2023-09-24,39.8,50,Cloudy,4.2,1010.1,42.8,36.8,42.8,191,7.2,7053,7,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,3,3,Moderate,33.45002133593631,-112.0685687065733,41.2,,28.6,23.6,59.5
Seattle,2023-09-24,20.0,77,Sunny,5.3,1024.3,17.0,14.0,23.0,62,7.3,14109,79,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,2,Fair,47.61317472325146,-122.33786463450649,,,12.5,65.0,61.0
Los Angeles,2023-09-25,35,80,Stormy,2.2,1035,38,30,38,359,7.2,9063,25,1.01,0.0,1.01,3.04,0.0,,Stormy,200,11d,5,3,Good,34.05732073910541,-118.24483132217169,36.1,,25.8,33.6,81.0
Miami,2023-09-25,27.5,65,Sunny,1.9,1035,27.5,23.5,29.5,50,6.9,15650,3,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,4,Moderate,25.769728708318937,-80.19984712671277,27.8,,15.8,53.7,32.1
New York,2023-09-25,17.7,62,Sunny,6.0,1030.3,19.7,15.7,23.7,326,8.0,16931,85,0.0,0.0,0.0,,0.0,,Sunny,800,01d,8,2,Good,40.70334111269068,-74.01585916790594,,,9.3,32.3,78.3
Phoenix,2023-09-25,40.8,42,Sunny,4.7,1015.3,41.8,34.8,43.8,268,6.7,15321,55,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,1,Moderate,33.45278688676569,-112.0699275887023,40.9,,32.1,78.6,39.6
Seattle,2023-09-25,16.0,75,Sunny,2.8,1022.8,14.0,11.0,18.0,199,3.8,10136,51,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,1,Poor,47.59912533530376,-122.32736521562816,,,6.0,19.4,51.6
Los Angeles,2023-09-26,29.5,75,Rainy,1.4,1025.5,28.5,27.5,33.5,344,3.4,13189,16,3.75,0.0,3.75,11.26,0.0,,Rainy,500,10d,5,1,Poor,34.05046452537923,-118.23932871285807,32.5,,15.1,26.8,89.3
Miami,2023-09-26,40,77,Sunny,3.4,1029.9,41,37,43,40,7.4,16490,46,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,4,Moderate,25.752067792472268,-80.18997866640647,42.4,,31.0,70.6,91.9
New York,2023-09-26,18.7,59,Sunny,5.8,1022.1,20.7,16.7,24.7,218,8.8,15103,3,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,3,Poor,40.71316447298436,-74.00724223052057,,,12.2,33.0,47.8
Phoenix,2023-09-26,36.8,46,Sunny,5.6,1015.7,34.8,33.8,41.8,311,10.6,14562,37,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,3,Good,33.44497528496032,-112.07800670908146,37.0,,29.9,28.2,36.5
Seattle,2023-09-26,12.0,76,Cloudy,4.3,1012.3,14.0,7.0,16.0,36,9.3,10033,67,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,4,Good,47.61017952640539,-122.32883747431578,,,0.7,20.0,54.6
Los Angeles,2023-09-27,35,71,Stormy,3.7,1027.0,37,32,40,181,5.7,18455,72,2.68,0.0,2.68,8.05,0.0,,Stormy,200,11d,11,1,Fair,34.05987327700591,-118.23989716587946,39.5,,22.1,61.4,32.9
Miami,2023-09-27,34.5,71,Sunny,1.6,1034.1,35.5,29.5,36.5,330,1.6,15415,69,0.0,0.0,0.0,,0.0,,Sunny,800,01d,11,2,Moderate,25.756606479816224,-80.19807182034047,38.2,,27.3,17.4,89.4
New York,2023-09-27,24.7,61,Cloudy,3.5,1029.0,27.7,18.7,27.7,267,5.5,15197,71,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,5,3,Poor,40.716418366058825,-73.99773549591727,26.0,,10.7,41.0,56.5
Phoenix,2023-09-27,45,42,Sunny,4.9,1017.7,45,43,51,238,5.9,13652,53,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,1,Fair,33.4517622280597,-112.07228693521417,49.4,,38.9,72.2,74.9
Seattle,2023-09-27,13.0,71,Cloudy,6.4,1016.4,13.0,11.0,15.0,42,7.4,7741,19,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,4,Fair,47.60820277940178,-122.33234387880438,,,4.6,54.5,84.5
Los Angeles,2023-09-28,30.5,73,Cloudy,3.9,1035,31.5,25.5,33.5,143,6.9,18271,3,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,1,Poor,34.0536679112398,-118.24383861957568,32.3,,23.3,39.1,63.1
Miami,2023-09-28,37.5,81,Sunny,4.7,1035,40.5,35.5,43.5,101,5.7,19963,74,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,5,Fair,25.75831336002788,-80.1919038914311,37.6,,22.5,50.2,74.6
New York,2023-09-28,25,77,Rainy,6.7,1013.5,24,21,27,269,9.7,15734,22,7.65,0.0,7.65,22.95,0.0,,Rainy,500,10d,8,2,Moderate,40.721017529466785,-74.00566918947914,25.5,,11.0,26.3,35.2
Phoenix,2023-09-28,35.8,42,Sunny,5.5,1011.9,37.8,31.8,40.8,217,6.5,18231,67,0.0,0.0,0.0,,0.0,,Sunny,800,01d,3,5,Moderate,33.4554153311194,-112.07931037736184,40.2,,29.9,78.6,70.4
Seattle,2023-09-28,20,69,Sunny,5.4,1020.2,22,17,24,179,5.4,8130,36,0.0,0.0,0.0,,0.0,,Sunny,800,01d,11,2,Poor,47.60546331885789,-122.33015551960914,,,6.0,45.9,33.6
Los Angeles,2023-09-29,35,89,Cloudy,3.8,1032.4,37,33,37,333,6.8,19017,38,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,1,Good,34.05881550525261,-118.24953801716593,38.3,,23.0,33.3,93.7
Miami,2023-09-29,39.5,90,Rainy,1.3,1027.5,40.5,33.5,42.5,165,1.3,16135,2,7.29,0.0,7.29,21.88,0.0,,Rainy,500,10d,2,1,Moderate,25.765513881562235,-80.18626059223672,41.9,,33.0,11.1,67.8
New York,2023-09-29,25,60,Rainy,4.5,1026.5,25,20,30,74,8.5,16556,31,1.83,0.0,1.83,5.5,0.0,,Rainy,500,10d,10,1,Fair,40.702894515045095,-73.996363157878,26.7,,15.0,47.1,73.2
Phoenix,2023-09-29,45,42,Sunny,4.6,1023.2,45,43,49,183,4.6,6383,100,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,4,Good,33.449463996645584,-112.08118050111845,47.9,,33.6,20.1,66.1
Seattle,2023-09-29,11.1,60,Sunny,3.1,1030.6,10.1,6.1,13.1,162,5.1,18413,37,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,4,Poor,47.61520026101626,-122.33805782709696,,,1.8,54.3,92.4
Los Angeles,2023-09-30,27.5,77,Stormy,2.1,1035,30.5,23.5,29.5,137,7.1,17049,70,4.57,0.0,4.57,13.71,0.0,,Stormy,200,11d,8,5,Moderate,34.04899003794015,-118.23542095135981,31.8,,15.1,48.0,31.5
Miami,2023-09-30,31.5,76,Stormy,2.1,1028.0,29.5,29.5,37.5,59,4.1,13398,32,5.5,0.0,5.5,16.49,0.0,,Stormy,200,11d,3,5,Poor,25.76785704682219,-80.1925309534956,31.6,,21.8,61.8,87.1
New York,2023-09-30,14.8,58,Sunny,6.4,1017.0,15.8,12.8,18.8,66,10.4,17865,70,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,1,Fair,40.70863747874241,-74.0006855350649,,,7.9,43.3,61.8
Phoenix,2023-09-30,45,41,Sunny,7.0,1007.5,42,41,48,167,11.0,5819,13,0.0,0.0,0.0,,0.0,,Sunny,800,01d,9,4,Good,33.44000361258839,-112.06643043878445,48.2,,38.2,52.3,59.7
Seattle,2023-09-30,20,72,Cloudy,5.3,1014.8,23,18,26,202,6.3,9245,47,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,5,Poor,47.60870937597355,-122.34158043013497,,,11.0,57.3,35.7
Los Angeles,2023-10-01,24.5,68,Rainy,3.7,1034.4,25.5,20.5,29.5,266,8.7,18423,4,2.05,0.0,2.05,6.14,0.0,,Rainy,500,10d,11,5,Moderate,34.05822915060389,-118.24909576713728,26.4,,18.8,19.4,68.5
Miami,2023-10-01,39.5,75,Cloudy,1.6,1033.4,37.5,33.5,41.5,323,4.6,17369,57,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,1,Good,25.766011656917875,-80.18531213521098,40.2,,25.2,15.4,74.7
New York,2023-10-01,25,73,Cloudy,2.8,1021.0,25,20,27,134,5.8,15850,17,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,2,Poor,40.71636970275863,-74.01405130690479,26.9,,10.1,52.7,74.6
Phoenix,2023-10-01,41.9,38,Sunny,6.4,1015.5,42.9,38.9,43.9,189,8.4,14806,32,0.0,0.0,0.0,,0.0,,Sunny,800,01d,3,3,Fair,33.45369235388717,-112.06672300857375,44.2,,36.0,28.8,35.9
Seattle,2023-10-01,20,65,Rainy,4.8,1012.3,18,18,24,120,5.8,8865,54,1.1,0.0,1.1,3.3,0.0,,Rainy,500,10d,10,4,Poor,47.614486856860616,-122.3341193633237,,,8.3,10.6,86.3
Los Angeles,2023-10-02,24.5,70,Rainy,1.1,1025.2,26.5,22.5,30.5,265,3.1,16917,24,7.79,0.0,7.79,23.38,0.0,,Rainy,500,10d,4,2,Moderate,34.05707524546931,-118.23466571766623,24.8,,9.9,18.5,85.1
Miami,2023-10-02,40,78,Rainy,2.6,1022.7,41,36,46,213,6.6,9485,79,5.09,0.0,5.09,15.27,0.0,,Rainy,500,10d,6,3,Moderate,25.768499606922965,-80.18287975382957,44.8,,28.1,75.9,83.9
New York,2023-10-02,13.9,67,Snowy,2.8,1028.3,13.9,8.9,18.9,211,3.8,11735,72,0.0,4.19,0.0,,4.19,12.57,Snowy,600,13d,11,1,Good,40.71106684709034,-74.00863371958553,,,0.8,68.6,70.8
Phoenix,2023-10-02,36.9,46,Snowy,6.2,1022.3,35.9,30.9,38.9,95,11.2,6080,30,0.0,3.91,0.0,,3.91,11.72,Snowy,600,13d,3,5,Good,33.45220032110597,-112.06713638833705,40.0,,26.4,73.0,30.3
Seattle,2023-10-02,12.1,59,Sunny,5.0,1014.5,11.1,9.1,18.1,74,9.0,14555,96,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,1,Good,47.61578903039318,-122.3310797512622,,,2.5,16.1,75.5
Los Angeles,2023-10-03,35,81,Cloudy,3.5,1035,34,33,40,352,8.5,7353,59,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,1,Moderate,34.04721688678962,-118.24465632021247,36.0,,21.5,52.3,57.7
Miami,2023-10-03,34.5,87,Snowy,1.1,1026.4,37.5,32.5,38.5,164,5.1,5233,93,0.0,3.37,0.0,,3.37,10.1,Snowy,600,13d,4,1,Poor,25.76081080312031,-80.19494580378593,35.9,,23.3,68.1,74.6
New York,2023-10-03,25,72,Rainy,5.8,1012.5,25,19,29,128,9.8,8358,54,3.74,0.0,3.74,11.23,0.0,,Rainy,500,10d,9,5,Fair,40.72090509670943,-73.99667689872881,27.1,,15.5,40.6,89.5
Phoenix,2023-10-03,44.9,43,Sunny,5.4,1014.0,46.9,41.9,50.9,321,9.4,8039,45,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,3,Good,33.4444903911398,-112.0676712043242,49.3,,36.9,38.2,80.8
Seattle,2023-10-03,20,62,Rainy,5.2,1014.8,18,16,23,60,10.2,16688,25,0.38,0.0,0.38,1.13,0.0,,Rainy,500,10d,9,1,Good,47.598882208278454,-122.3235390906837,,,7.5,53.7,79.8
Los Angeles,2023-10-04,26.5,70,Rainy,4.9,1022.8,29.5,20.5,31.5,358,4.9,17516,56,3.82,0.0,3.82,11.46,0.0,,Rainy,500,10d,4,2,Good,34.05542304912122,-118.25295195981735,26.9,,20.4,71.8,37.6
Miami,2023-10-04,37.5,88,Rainy,1.7,1025.9,37.5,34.5,42.5,6,3.7,16644,60,5.0,0.0,5.0,14.99,0.0,,Rainy,500,10d,10,2,Fair,25.76973126898619,-80.18820995685873,39.8,,24.0,66.9,60.7
New York,2023-10-04,17.0,71,Rainy,3.3,1012.6,17.0,15.0,21.0,355,4.3,14801,45,6.7,0.0,6.7,20.11,0.0,,Rainy,500,10d,9,4,Fair,40.708498700055266,-74.00400492606387,,,10.0,25.4,30.4
Phoenix,2023-10-04,36.9,46,Rainy,3.2,1018.8,33.9,31.9,40.9,105,6.2,17011,18,5.32,0.0,5.32,15.96,0.0,,Rainy,500,10d,9,2,Moderate,33.440698964978225,-112.0781931305842,38.7,,24.0,26.5,33.2
Seattle,2023-10-04,16.2,75,Rainy,6.5,1021.1,16.2,12.2,19.2,62,11.5,16844,55,6.83,0.0,6.83,20.5,0.0,,Rainy,500,10d,2,3,Moderate,47.600140736060794,-122.33484364926903,,,10.2,47.9,88.2
Los Angeles,2023-10-05,25.5,64,Stormy,3.6,1030.7,28.5,20.5,29.5,302,5.6,14269,86,7.77,0.0,7.77,23.3,0.0,,Stormy,200,11d,7,1,Fair,34.054142034198485,-118.24445587558112,25.9,,13.8,75.7,56.8
Miami,2023-10-05,27.5,73,Stormy,1.5,1026.3,26.5,22.5,30.5,70,1.5,16593,11,2.42,0.0,2.42,7.26,0.0,,Stormy,200,11d,4,4,Moderate,25.765412989560815,-80.18502337454667,31.9,,20.8,73.4,31.9
New York,2023-10-05,24.0,74,Rainy,3.1,1021.9,22.0,19.0,28.0,77,7.1,14558,33,3.45,0.0,3.45,10.36,0.0,,Rainy,500,10d,3,2,Poor,40.72233100607686,-74.01465571786689,26.6,,10.8,65.1,54.4
Phoenix,2023-10-05,42.9,45,Rainy,3.1,1022.0,41.9,36.9,45.9,279,8.1,13264,2,3.57,0.0,3.57,10.7,0.0,,Rainy,500,10d,4,3,Good,33.44224889815165,-112.07805234679529,45.6,,33.2,16.7,32.5
Seattle,2023-10-05,20,70,Sunny,4.0,1014.8,22,17,23,173,4.0,8170,69,0.0,0.0,0.0,,0.0,,Sunny,800,01d,8,5,Fair,47.610127754105214,-122.32930336242994,,,9.4,33.8,42.7
Los Angeles,2023-10-06,33.5,73,Rainy,1.1,1025.7,31.5,29.5,36.5,63,1.1,8901,48,3.26,0.0,3.26,9.77,0.0,,Rainy,500,10d,4,5,Good,34.056060186205215,-118.24205353488493,33.7,,25.8,29.9,79.3
Miami,2023-10-06,36.5,75,Rainy,3.7,1035,33.5,34.5,42.5,288,5.7,15622,22,7.02,0.0,7.02,21.05,0.0,,Rainy,500,10d,1,1,Moderate,25.760328912968845,-80.19113638525413,37.7,,22.6,34.6,67.5
New York,2023-10-06,25,62,Rainy,3.8,1028.7,25,21,29,183,5.8,19635,83,1.69,0.0,1.69,5.07,0.0,,Rainy,500,10d,1,4,Fair,40.72270805408083,-74.01177061082286,26.4,,19.7,50.6,37.2
Phoenix,2023-10-06,42.9,36,Snowy,3.1,1015.0,39.9,39.9,45.9,319,8.1,13797,56,0.0,3.68,0.0,,3.68,11.03,Snowy,600,13d,1,2,Fair,33.44190161118818,-112.08166832366963,46.2,,29.2,47.7,88.3
Seattle,2023-10-06,19.2,70,Snowy,4.9,1030.6,16.2,17.2,23.2,189,8.9,10150,59,0.0,1.93,0.0,,1.93,5.78,Snowy,600,13d,5,2,Poor,47.602626063574874,-122.33204585054752,,,6.5,25.7,71.3
Los Angeles,2023-10-07,35,76,Snowy,3.2,1025.8,37,33,41,281,3.2,17480,41,0.0,2.68,0.0,,2.68,8.04,Snowy,600,13d,9,3,Fair,34.056483698330055,-118.23388060851042,39.0,,28.0,48.0,48.9
Miami,2023-10-07,27.5,78,Sunny,1.3,1035,26.5,24.5,33.5,315,6.3,8499,89,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Moderate,25.768952885299807,-80.19457615792847,31.9,,17.6,39.8,72.8
New York,2023-10-07,16.1,70,Snowy,6.5,1021.1,18.1,11.1,18.1,273,8.5,10607,73,0.0,0.72,0.0,,0.72,2.17,Snowy,600,13d,2,2,Good,40.70660241966493,-74.01081453445624,,,7.3,57.1,56.9
